request_id,therapist_id,session_id,request_date,converted
r_001746,t_0523,s_011724,2024-02-24,true
r_001747,t_0523,s_011728,2024-03-31,true
r_001748,t_0523,s_011729,2024-03-18,false
r_001749,t_0524,s_011744,2024-02-28,true
r_001750,t_0524,s_011763,2024-03-16,false
r_001751,t_0525,s_011764,2024-12-31,true
r_001752,t_0525,s_011767,2024-12-31,false
r_001753,t_0525,s_011770,2024-12-27,true
r_001754,t_0525,s_011771,2024-12-24,true
r_001755,t_0525,s_011772,2024-12-29,true
r_001756,t_0525,s_011775,2024-12-31,true
r_001757,t_0525,s_011787,2024-12-31,true
r_001758,t_0526,s_011797,2024-11-28,false
r_001759,t_0527,s_011804,2024-08-02,true
r_001760,t_0527,s_011819,2024-08-12,false
r_001761,t_0527,s_011827,2024-09-19,false
r_001762,t_0527,s_011829,2024-08-21,true
r_001763,t_0527,s_011830,2024-08-22,true
r_001764,t_0527,s_011835,2024-08-31,false
r_001765,t_0528,s_011840,2024-12-14,false
r_001766,t_0529,s_011853,2024-12-31,true
r_001767,t_0529,s_011867,2024-12-31,false
r_001768,t_0529,s_011869,2024-12-31,false
r_001769,t_0529,s_011870,2024-12-31,true
r_001770,t_0529,s_011874,2024-12-31,true
r_001771,t_0530,s_011887,2024-10-20,false
r_001772,t_0530,s_011889,2024-11-20,true
r_001773,t_0530,s_011896,2024-10-16,true
r_001774,t_0530,s_011900,2024-10-05,true
r_001775,t_0530,s_011909,2024-11-09,true
r_001776,t_0531,s_011925,2024-12-31,true
r_001777,t_0531,s_011931,2024-12-31,true
r_001778,t_0531,s_011935,2024-12-31,true
r_001779,t_0531,s_011936,2024-12-31,false
r_001780,t_0531,s_011939,2024-12-12,true
r_001781,t_0532,s_011945,2024-12-11,true
r_001782,t_0532,s_011948,2024-12-27,true
r_001783,t_0532,s_011950,2024-11-15,false
r_001784,t_0532,s_011955,2024-12-04,true
r_001785,t_0532,s_011957,2024-12-30,true
r_001786,t_0532,s_011963,2024-11-18,true
r_001787,t_0532,s_011971,2024-12-22,true
r_001788,t_0533,s_011972,2024-11-13,false
r_001789,t_0533,s_011987,2024-12-31,false
r_001790,t_0533,s_011988,2024-12-27,true
r_001791,t_0533,s_012000,2024-12-04,true
r_001792,t_0533,s_012003,2024-12-24,false
r_001793,t_0534,s_012005,2024-12-28,true
r_001794,t_0534,s_012010,2024-11-05,true
r_001795,t_0534,s_012016,2024-11-12,true
r_001796,t_0534,s_012031,2024-12-04,true
r_001797,t_0534,s_012034,2024-11-09,true
r_001798,t_0534,s_012035,2024-12-08,false
r_001799,t_0535,s_012038,2024-03-29,true
r_001800,t_0535,s_012045,2024-03-08,true
r_001801,t_0535,s_012046,2024-04-04,true
r_001802,t_0535,s_012047,2024-04-03,false
r_001803,t_0536,s_012050,2024-11-04,true
r_001804,t_0536,s_012056,2024-11-25,true
r_001805,t_0537,s_012059,2024-11-30,true
r_001806,t_0538,s_012086,2024-10-22,false
r_001807,t_0538,s_012088,2024-10-28,true
r_001808,t_0538,s_012090,2024-10-23,true
r_001809,t_0538,s_012091,2024-09-25,true
r_001810,t_0538,s_012095,2024-09-17,true
r_001811,t_0539,s_012127,2024-07-29,true
r_001812,t_0539,s_012130,2024-08-09,false
r_001813,t_0540,s_012143,2024-10-31,true
r_001814,t_0540,s_012150,2024-11-19,false
r_001815,t_0540,s_012152,2024-10-20,true
r_001816,t_0540,s_012160,2024-11-30,false
r_001817,t_0541,s_012170,2024-08-25,true
r_001818,t_0541,s_012178,2024-09-03,true
r_001819,t_0541,s_012180,2024-10-01,true
r_001820,t_0541,s_012192,2024-10-17,false
r_001821,t_0541,s_012193,2024-10-14,false
r_001822,t_0542,s_012203,2024-05-22,false
r_001823,t_0542,s_012204,2024-05-13,true
r_001824,t_0542,s_012208,2024-06-12,true
r_001825,t_0542,s_012209,2024-05-26,true
r_001826,t_0543,s_012210,2024-10-06,true
r_001827,t_0543,s_012211,2024-09-11,true
r_001828,t_0543,s_012217,2024-09-22,false
r_001829,t_0543,s_012221,2024-09-06,true
r_001830,t_0543,s_012222,2024-08-30,true
r_001831,t_0544,s_012223,2024-04-11,true
r_001832,t_0544,s_012236,2024-04-22,false
r_001833,t_0544,s_012254,2024-04-24,false
r_001834,t_0545,s_012260,2024-07-28,true
r_001835,t_0545,s_012263,2024-08-30,false
r_001836,t_0545,s_012272,2024-08-02,true
r_001837,t_0545,s_012281,2024-09-01,false
r_001838,t_0546,s_012290,2024-08-08,true
r_001839,t_0546,s_012292,2024-08-31,true
r_001840,t_0546,s_012294,2024-08-22,true
r_001841,t_0547,s_012305,2024-02-04,true
r_001842,t_0547,s_012307,2024-01-30,false
r_001843,t_0547,s_012308,2024-03-06,false
r_001844,t_0547,s_012322,2024-01-28,false
r_001845,t_0548,s_012325,2024-03-07,true
r_001846,t_0548,s_012326,2024-04-24,false
r_001847,t_0548,s_012328,2024-03-07,false
r_001848,t_0548,s_012332,2024-03-10,true
r_001849,t_0548,s_012337,2024-04-21,true
r_001850,t_0548,s_012338,2024-03-17,true
r_001851,t_0548,s_012351,2024-03-21,false
r_001852,t_0549,s_012359,2024-12-31,false
r_001853,t_0549,s_012360,2024-12-31,true
r_001854,t_0549,s_012363,2024-12-31,true
r_001855,t_0549,s_012365,2024-12-31,true
r_001856,t_0549,s_012368,2024-12-31,false
r_001857,t_0549,s_012377,2024-12-31,false
r_001858,t_0550,s_012385,2024-05-14,true
r_001859,t_0550,s_012400,2024-04-25,true
r_001860,t_0551,s_012418,2024-06-11,true
r_001861,t_0551,s_012421,2024-05-25,false
r_001862,t_0551,s_012423,2024-07-03,true
r_001863,t_0551,s_012426,2024-06-09,false
r_001864,t_0552,s_012445,2024-05-25,true
r_001865,t_0552,s_012449,2024-06-14,true
r_001866,t_0552,s_012452,2024-07-04,true
r_001867,t_0553,s_012453,2024-07-31,true
r_001868,t_0553,s_012455,2024-09-20,false
r_001869,t_0553,s_012468,2024-08-21,false
r_001870,t_0554,s_012485,2024-04-17,true
r_001871,t_0555,s_012492,2024-12-31,false
r_001872,t_0555,s_012493,2024-12-24,false
r_001873,t_0555,s_012494,2024-12-31,true
r_001874,t_0555,s_012495,2024-12-31,true
r_001875,t_0555,s_012502,2024-12-31,true
r_001876,t_0555,s_012505,2024-12-30,false
r_001877,t_0555,s_012507,2024-12-31,false
r_001878,t_0555,s_012510,2024-12-31,true
r_001879,t_0556,s_012518,2024-07-31,true
r_001880,t_0556,s_012522,2024-08-03,true
r_001881,t_0556,s_012533,2024-07-27,false
r_001882,t_0557,s_012550,2024-07-20,false
r_001883,t_0557,s_012552,2024-06-12,true
r_001884,t_0557,s_012557,2024-05-28,true
r_001885,t_0557,s_012561,2024-06-05,true
r_001886,t_0558,s_012573,2024-07-01,true
r_001887,t_0559,s_012602,2024-10-20,false
r_001888,t_0559,s_012603,2024-10-17,true
r_001889,t_0559,s_012604,2024-10-16,false
r_001890,t_0559,s_012611,2024-10-21,true
r_001891,t_0560,s_012629,2024-09-09,true
r_001892,t_0560,s_012630,2024-09-16,true
r_001893,t_0560,s_012631,2024-09-12,true
r_001894,t_0560,s_012634,2024-08-01,true
r_001895,t_0560,s_012637,2024-08-02,true
r_001896,t_0560,s_012641,2024-07-29,false
r_001897,t_0560,s_012643,2024-09-05,false
r_001898,t_0560,s_012645,2024-09-11,true
r_001899,t_0560,s_012647,2024-08-12,true
r_001900,t_0560,s_012649,2024-09-21,true
r_001901,t_0560,s_012651,2024-07-26,true
r_001902,t_0560,s_012657,2024-08-25,true
r_001903,t_0561,s_012673,2024-08-10,false
r_001904,t_0561,s_012677,2024-08-02,true
r_001905,t_0562,s_012679,2024-10-11,true
r_001906,t_0562,s_012686,2024-10-07,true
r_001907,t_0562,s_012700,2024-09-30,false
r_001908,t_0563,s_012713,2024-12-11,true
r_001909,t_0563,s_012716,2024-12-03,false
r_001910,t_0563,s_012721,2024-12-31,false
r_001911,t_0563,s_012728,2024-11-27,true
r_001912,t_0564,s_012752,2024-03-26,false
r_001913,t_0564,s_012753,2024-03-24,true
r_001914,t_0564,s_012759,2024-05-10,false
r_001915,t_0564,s_012760,2024-04-03,true
r_001916,t_0565,s_012771,2024-12-31,true
r_001917,t_0565,s_012774,2024-12-31,true
r_001918,t_0565,s_012776,2024-12-31,false
r_001919,t_0565,s_012781,2024-12-31,true
r_001920,t_0565,s_012786,2024-12-31,false
r_001921,t_0565,s_012788,2024-12-31,true
r_001922,t_0566,s_012791,2024-06-01,true
r_001923,t_0566,s_012792,2024-06-05,true
r_001924,t_0567,s_012802,2024-12-09,true
r_001925,t_0567,s_012807,2024-12-31,false
r_001926,t_0567,s_012813,2024-12-31,true
r_001927,t_0567,s_012817,2024-12-10,true
r_001928,t_0567,s_012822,2024-12-31,false
r_001929,t_0567,s_012823,2024-12-31,true
r_001930,t_0568,s_012830,2024-06-14,true
r_001931,t_0568,s_012831,2024-05-24,true
r_001932,t_0568,s_012833,2024-05-09,true
r_001933,t_0569,s_012847,2024-09-19,false
r_001934,t_0569,s_012848,2024-10-29,false
r_001935,t_0570,s_012859,2024-01-12,true
r_001936,t_0570,s_012860,2024-02-15,false
r_001937,t_0570,s_012861,2024-03-08,true
r_001938,t_0571,s_012870,2024-08-10,true
r_001939,t_0571,s_012872,2024-09-01,true
r_001940,t_0572,s_012885,2024-03-30,false
r_001941,t_0572,s_012886,2024-03-14,true
r_001942,t_0572,s_012887,2024-03-31,true
r_001943,t_0572,s_012890,2024-03-27,true
r_001944,t_0572,s_012898,2024-03-27,true
r_001945,t_0572,s_012909,2024-03-30,false
r_001946,t_0573,s_012914,2024-05-05,true
r_001947,t_0573,s_012927,2024-04-15,true
r_001948,t_0573,s_012933,2024-04-16,true
r_001949,t_0575,s_012959,2024-12-22,true
r_001950,t_0575,s_012964,2024-11-30,true
r_001951,t_0575,s_012966,2024-11-22,false
r_001952,t_0575,s_012967,2024-12-31,false
r_001953,t_0575,s_012969,2024-12-29,true
r_001954,t_0575,s_012975,2024-12-23,false
r_001955,t_0575,s_012980,2024-12-31,false
r_001956,t_0575,s_012987,2024-12-31,true
r_001957,t_0576,s_012989,2024-05-12,true
r_001958,t_0576,s_012992,2024-04-22,false
r_001959,t_0576,s_012995,2024-05-11,true
r_001960,t_0576,s_013002,2024-06-16,true
r_001961,t_0576,s_013006,2024-06-05,true
r_001962,t_0576,s_013007,2024-05-29,false
r_001963,t_0576,s_013009,2024-05-07,true
r_001964,t_0576,s_013012,2024-06-08,false
r_001965,t_0577,s_013018,2024-09-07,true
r_001966,t_0577,s_013022,2024-07-21,true
r_001967,t_0577,s_013025,2024-08-23,true
r_001968,t_0577,s_013031,2024-09-08,false
r_001969,t_0577,s_013032,2024-08-31,true
r_001970,t_0577,s_013034,2024-08-30,false
r_001971,t_0578,s_013040,2024-12-04,false
r_001972,t_0578,s_013046,2024-12-31,true
r_001973,t_0578,s_013049,2024-12-31,false
r_001974,t_0579,s_013057,2024-06-07,true
r_001975,t_0579,s_013064,2024-06-08,true
r_001976,t_0579,s_013066,2024-06-22,true
r_001977,t_0579,s_013068,2024-07-01,true
r_001978,t_0580,s_013075,2024-12-05,true
r_001979,t_0580,s_013078,2024-11-26,true
r_001980,t_0580,s_013080,2024-11-25,false
r_001981,t_0581,s_013089,2024-05-18,false
r_001982,t_0581,s_013091,2024-06-13,false
r_001983,t_0581,s_013094,2024-06-11,false
r_001984,t_0581,s_013095,2024-05-23,true
r_001985,t_0581,s_013099,2024-05-21,false
r_001986,t_0582,s_013107,2024-02-14,true
r_001987,t_0583,s_013127,2024-03-29,true
r_001988,t_0583,s_013130,2024-04-25,true
r_001989,t_0583,s_013142,2024-03-26,true
r_001990,t_0583,s_013146,2024-03-28,false
r_001991,t_0584,s_013152,2024-12-31,false
r_001992,t_0584,s_013154,2024-12-28,false
r_001993,t_0585,s_013167,2024-03-22,true
r_001994,t_0585,s_013169,2024-02-09,true
r_001995,t_0585,s_013176,2024-02-16,true
r_001996,t_0585,s_013178,2024-03-06,false
r_001997,t_0586,s_013205,2024-09-21,false
r_001998,t_0586,s_013210,2024-07-26,true
r_001999,t_0587,s_013218,2024-08-31,true
r_002000,t_0587,s_013220,2024-08-14,false
r_002001,t_0587,s_013225,2024-08-12,false
r_002002,t_0587,s_013226,2024-09-15,true
r_002003,t_0587,s_013230,2024-08-12,false
r_002004,t_0587,s_013232,2024-09-29,false
r_002005,t_0587,s_013233,2024-08-11,true
r_002006,t_0588,s_013234,2024-04-24,true
r_002007,t_0588,s_013236,2024-04-27,false
r_002008,t_0588,s_013238,2024-05-02,true
r_002009,t_0589,s_013260,2024-05-20,true
r_002010,t_0589,s_013261,2024-04-05,false
r_002011,t_0589,s_013265,2024-04-09,false
r_002012,t_0589,s_013274,2024-04-26,true
r_002013,t_0590,s_013282,2024-08-18,true
r_002014,t_0590,s_013294,2024-09-17,false
r_002015,t_0590,s_013296,2024-08-21,true
r_002016,t_0590,s_013297,2024-09-16,false
r_002017,t_0590,s_013301,2024-09-14,true
r_002018,t_0591,s_013308,2024-09-27,true
r_002019,t_0591,s_013317,2024-09-30,true
r_002020,t_0591,s_013321,2024-09-16,true
r_002021,t_0592,s_013333,2024-12-20,false
r_002022,t_0593,s_013355,2024-05-10,false
r_002023,t_0593,s_013357,2024-04-17,true
r_002024,t_0593,s_013363,2024-05-20,true
r_002025,t_0593,s_013367,2024-04-09,false
r_002026,t_0593,s_013376,2024-05-07,false
r_002027,t_0593,s_013379,2024-04-15,true
r_002028,t_0594,s_013393,2024-06-12,true
r_002029,t_0595,s_013415,2024-03-11,true
r_002030,t_0595,s_013426,2024-03-18,true
r_002031,t_0595,s_013429,2024-03-17,true
r_002032,t_0596,s_013440,2024-03-26,false
r_002033,t_0597,s_013443,2024-09-28,false
r_002034,t_0597,s_013446,2024-10-28,true
r_002035,t_0597,s_013453,2024-10-09,true
r_002036,t_0598,s_013460,2024-04-06,false
r_002037,t_0599,s_013472,2024-03-18,false
r_002038,t_0599,s_013473,2024-03-16,true
r_002039,t_0599,s_013474,2024-03-10,false
r_002040,t_0599,s_013475,2024-03-20,false
r_002041,t_0599,s_013477,2024-03-06,true
r_002042,t_0599,s_013478,2024-03-14,true
r_002043,t_0599,s_013480,2024-04-09,true
r_002044,t_0599,s_013481,2024-04-12,true
r_002045,t_0599,s_013483,2024-03-28,false
r_002046,t_0599,s_013484,2024-03-18,true
r_002047,t_0600,s_013495,2024-02-11,true
r_002048,t_0600,s_013496,2024-02-24,true
r_002049,t_0600,s_013498,2024-02-10,false
r_002050,t_0600,s_013506,2024-02-19,false
r_002051,t_0601,s_013527,2024-05-28,true
r_002052,t_0601,s_013528,2024-04-19,false
r_002053,t_0601,s_013538,2024-05-07,true
r_002054,t_0601,s_013540,2024-04-30,false
r_002055,t_0601,s_013545,2024-04-11,false
r_002056,t_0602,s_013555,2024-12-31,true
r_002057,t_0602,s_013562,2024-12-31,true
r_002058,t_0602,s_013566,2024-12-31,false
r_002059,t_0603,s_013582,2024-06-15,false
r_002060,t_0603,s_013586,2024-06-30,true
r_002061,t_0603,s_013595,2024-06-30,true
r_002062,t_0604,s_013600,2024-12-25,false
r_002063,t_0604,s_013603,2024-12-31,false
r_002064,t_0604,s_013604,2024-12-31,true
r_002065,t_0604,s_013605,2024-12-31,true
r_002066,t_0605,s_013630,2024-08-29,true
r_002067,t_0605,s_013635,2024-08-20,true
r_002068,t_0605,s_013641,2024-07-30,true
r_002069,t_0605,s_013646,2024-07-31,true
r_002070,t_0606,s_013650,2024-06-09,true
r_002071,t_0606,s_013651,2024-06-26,false
r_002072,t_0606,s_013656,2024-06-29,true
r_002073,t_0606,s_013657,2024-06-30,true
r_002074,t_0606,s_013662,2024-07-24,true
r_002075,t_0606,s_013669,2024-07-09,true
r_002076,t_0606,s_013674,2024-07-18,true
r_002077,t_0606,s_013675,2024-06-28,true
r_002078,t_0606,s_013678,2024-08-04,false
r_002079,t_0607,s_013684,2024-06-21,true
r_002080,t_0608,s_013704,2024-08-09,false
r_002081,t_0608,s_013705,2024-09-06,true
r_002082,t_0608,s_013712,2024-09-04,true
r_002083,t_0608,s_013722,2024-07-23,true
r_002084,t_0609,s_013734,2024-10-20,true
r_002085,t_0609,s_013737,2024-11-07,false
r_002086,t_0609,s_013738,2024-11-16,true
r_002087,t_0609,s_013746,2024-11-01,true
r_002088,t_0609,s_013758,2024-10-15,true
r_002089,t_0609,s_013760,2024-11-19,true
r_002090,t_0610,s_013765,2024-02-29,true
r_002091,t_0610,s_013771,2024-01-28,true
r_002092,t_0610,s_013775,2024-02-14,true
r_002093,t_0610,s_013779,2024-02-26,false
r_002094,t_0610,s_013794,2024-02-28,false
r_002095,t_0611,s_013813,2024-02-09,true
r_002096,t_0611,s_013816,2024-03-03,true
r_002097,t_0612,s_013838,2024-11-27,true
r_002098,t_0612,s_013839,2024-11-28,true
r_002099,t_0612,s_013840,2024-10-09,true
r_002100,t_0612,s_013844,2024-11-22,false
r_002101,t_0613,s_013867,2024-05-05,false
r_002102,t_0613,s_013871,2024-04-08,false
r_002103,t_0613,s_013884,2024-05-14,true
r_002104,t_0614,s_013891,2024-09-30,true
r_002105,t_0614,s_013905,2024-11-19,true
r_002106,t_0615,s_013920,2024-03-04,true
r_002107,t_0615,s_013923,2024-04-02,true
r_002108,t_0615,s_013927,2024-03-26,true
r_002109,t_0615,s_013934,2024-04-11,false
r_002110,t_0615,s_013943,2024-03-27,true
r_002111,t_0616,s_013953,2024-11-27,false
r_002112,t_0617,s_013961,2024-07-07,false
r_002113,t_0617,s_013964,2024-07-03,false
r_002114,t_0617,s_013967,2024-06-06,true
r_002115,t_0618,s_013976,2024-06-30,false
r_002116,t_0618,s_013983,2024-07-04,true
r_002117,t_0618,s_013996,2024-06-20,true
r_002118,t_0618,s_013999,2024-06-23,true
r_002119,t_0618,s_014001,2024-07-12,false
r_002120,t_0619,s_014009,2024-04-05,true
r_002121,t_0619,s_014022,2024-04-19,true
r_002122,t_0620,s_014035,2024-09-15,true
r_002123,t_0620,s_014040,2024-10-01,true
r_002124,t_0620,s_014046,2024-10-16,true
r_002125,t_0620,s_014050,2024-09-21,true
r_002126,t_0621,s_014059,2024-04-27,true
r_002127,t_0621,s_014064,2024-05-02,true
r_002128,t_0622,s_014074,2024-12-31,false
r_002129,t_0623,s_014089,2024-07-29,true
r_002130,t_0623,s_014090,2024-08-16,true
r_002131,t_0624,s_014091,2024-01-27,false
r_002132,t_0624,s_014094,2024-02-05,false
r_002133,t_0624,s_014097,2024-02-06,true
r_002134,t_0625,s_014113,2024-08-22,false
r_002135,t_0625,s_014118,2024-08-07,false
r_002136,t_0625,s_014122,2024-08-06,false
r_002137,t_0625,s_014123,2024-09-26,true
r_002138,t_0625,s_014124,2024-09-24,false
r_002139,t_0625,s_014125,2024-09-09,true
r_002140,t_0625,s_014126,2024-09-07,true
r_002141,t_0625,s_014127,2024-08-08,false
r_002142,t_0625,s_014128,2024-09-06,false
r_002143,t_0625,s_014129,2024-09-11,false
r_002144,t_0626,s_014149,2024-09-19,true
r_002145,t_0626,s_014159,2024-09-13,true
r_002146,t_0627,s_014161,2024-05-26,true
r_002147,t_0627,s_014165,2024-05-24,false
r_002148,t_0628,s_014193,2024-12-31,false
r_002149,t_0628,s_014200,2024-12-24,true
r_002150,t_0628,s_014201,2024-12-31,false
r_002151,t_0629,s_014217,2024-03-25,true
r_002152,t_0629,s_014218,2024-03-31,true
r_002153,t_0629,s_014223,2024-03-11,false
r_002154,t_0629,s_014231,2024-02-10,true
r_002155,t_0630,s_014233,2024-06-28,false
r_002156,t_0630,s_014237,2024-07-31,false
r_002157,t_0630,s_014245,2024-08-15,true
r_002158,t_0630,s_014247,2024-06-20,true
r_002159,t_0630,s_014262,2024-07-18,false
r_002160,t_0631,s_014266,2024-12-13,false
r_002161,t_0631,s_014285,2024-11-22,false
r_002162,t_0631,s_014286,2024-10-20,true
r_002163,t_0632,s_014296,2024-12-31,true
r_002164,t_0632,s_014300,2024-12-31,true
r_002165,t_0632,s_014303,2024-12-24,true
r_002166,t_0632,s_014304,2024-12-31,true
r_002167,t_0632,s_014310,2024-12-31,false
r_002168,t_0633,s_014314,2024-08-26,true
r_002169,t_0633,s_014316,2024-09-09,false
r_002170,t_0634,s_014328,2024-12-02,false
r_002171,t_0634,s_014340,2024-12-31,false
r_002172,t_0634,s_014342,2024-11-28,true
r_002173,t_0635,s_014353,2024-02-28,true
r_002174,t_0636,s_014356,2024-10-31,false
r_002175,t_0636,s_014358,2024-11-24,true
r_002176,t_0636,s_014360,2024-11-08,true
r_002177,t_0636,s_014363,2024-11-18,false
r_002178,t_0636,s_014366,2024-10-05,true
r_002179,t_0636,s_014371,2024-09-29,false
r_002180,t_0636,s_014378,2024-10-13,false
r_002181,t_0636,s_014382,2024-10-20,true
r_002182,t_0637,s_014386,2024-08-08,true
r_002183,t_0637,s_014388,2024-08-20,false
r_002184,t_0637,s_014394,2024-08-26,false
r_002185,t_0637,s_014400,2024-07-29,true
r_002186,t_0637,s_014401,2024-08-10,true
r_002187,t_0637,s_014403,2024-07-30,false
r_002188,t_0638,s_014412,2024-08-01,false
r_002189,t_0639,s_014424,2024-01-27,true
r_002190,t_0639,s_014427,2024-01-26,false
r_002191,t_0640,s_014444,2024-10-15,true
r_002192,t_0641,s_014450,2024-03-02,false
r_002193,t_0641,s_014455,2024-04-02,false
r_002194,t_0641,s_014458,2024-03-01,false
r_002195,t_0641,s_014464,2024-04-14,false
r_002196,t_0642,s_014486,2024-03-14,false
r_002197,t_0642,s_014490,2024-03-26,true
r_002198,t_0643,s_014501,2024-08-05,true
r_002199,t_0643,s_014507,2024-08-12,false
r_002200,t_0643,s_014508,2024-07-19,true
r_002201,t_0644,s_014515,2024-12-29,true
r_002202,t_0644,s_014529,2024-12-29,true
r_002203,t_0645,s_014549,2024-03-06,true
r_002204,t_0645,s_014550,2024-02-14,false
r_002205,t_0645,s_014560,2024-02-28,true
r_002206,t_0645,s_014562,2024-03-12,false
r_002207,t_0646,s_014572,2024-11-28,true
r_002208,t_0646,s_014575,2024-11-08,true
r_002209,t_0646,s_014580,2024-12-07,false
r_002210,t_0647,s_014593,2024-04-28,true
r_002211,t_0647,s_014596,2024-04-22,false
r_002212,t_0647,s_014605,2024-04-03,true
r_002213,t_0647,s_014613,2024-05-03,true
r_002214,t_0647,s_014617,2024-05-10,true
r_002215,t_0647,s_014620,2024-04-20,false
r_002216,t_0647,s_014621,2024-04-27,true
r_002217,t_0647,s_014622,2024-05-19,true
r_002218,t_0648,s_014626,2024-02-19,false
r_002219,t_0648,s_014630,2024-02-01,true
r_002220,t_0648,s_014639,2024-01-15,true
r_002221,t_0648,s_014641,2024-01-20,true
r_002222,t_0648,s_014649,2024-01-24,true
r_002223,t_0649,s_014664,2024-04-15,true
r_002224,t_0649,s_014683,2024-03-19,true
r_002225,t_0650,s_014688,2024-05-05,false
r_002226,t_0650,s_014691,2024-04-11,true
r_002227,t_0650,s_014701,2024-04-01,false
r_002228,t_0650,s_014705,2024-05-05,false
r_002229,t_0650,s_014707,2024-04-03,true
r_002230,t_0651,s_014719,2024-08-29,true
r_002231,t_0651,s_014729,2024-08-02,true
r_002232,t_0651,s_014731,2024-07-06,false
r_002233,t_0651,s_014732,2024-09-04,true
r_002234,t_0651,s_014737,2024-07-30,true
r_002235,t_0651,s_014743,2024-07-22,true
r_002236,t_0652,s_014751,2024-07-29,true
r_002237,t_0652,s_014752,2024-08-09,false
r_002238,t_0653,s_014768,2024-08-17,false
r_002239,t_0653,s_014776,2024-08-23,false
r_002240,t_0653,s_014777,2024-09-11,true
r_002241,t_0653,s_014788,2024-09-21,false
r_002242,t_0653,s_014789,2024-10-03,false
r_002243,t_0653,s_014793,2024-09-21,true
r_002244,t_0654,s_014797,2024-10-23,true
r_002245,t_0654,s_014798,2024-11-18,true
r_002246,t_0655,s_014815,2024-12-14,true
r_002247,t_0655,s_014818,2024-12-07,true
r_002248,t_0656,s_014826,2024-01-05,false
r_002249,t_0656,s_014832,2024-01-31,false
r_002250,t_0657,s_014836,2024-11-03,false
r_002251,t_0657,s_014848,2024-11-24,true
r_002252,t_0657,s_014853,2024-11-07,false
r_002253,t_0657,s_014855,2024-11-29,true
r_002254,t_0657,s_014860,2024-12-04,true
r_002255,t_0657,s_014865,2024-12-08,false
r_002256,t_0658,s_014876,2024-11-12,true
r_002257,t_0659,s_014883,2024-05-17,false
r_002258,t_0659,s_014891,2024-06-20,true
r_002259,t_0659,s_014895,2024-06-05,false
r_002260,t_0660,s_014900,2024-12-31,true
r_002261,t_0660,s_014902,2024-12-31,false
r_002262,t_0660,s_014904,2024-12-31,false
r_002263,t_0662,s_014942,2024-01-22,false
r_002264,t_0662,s_014946,2024-01-20,true
r_002265,t_0663,s_014980,2024-09-18,true
r_002266,t_0663,s_014989,2024-09-12,false
r_002267,t_0663,s_014992,2024-08-12,false
r_002268,t_0664,s_014997,2024-09-15,false
r_002269,t_0664,s_014998,2024-09-28,true
r_002270,t_0664,s_015001,2024-11-01,false
r_002271,t_0664,s_015006,2024-09-13,true
r_002272,t_0664,s_015009,2024-11-04,false
r_002273,t_0664,s_015014,2024-09-17,true
r_002274,t_0665,s_015020,2024-02-26,true
r_002275,t_0666,s_015030,2024-03-24,true
r_002276,t_0667,s_015054,2024-04-07,false
r_002277,t_0667,s_015056,2024-03-29,true
r_002278,t_0668,s_015087,2024-11-19,true
r_002279,t_0668,s_015089,2024-12-31,false
r_002280,t_0669,s_015098,2024-05-19,true
r_002281,t_0669,s_015099,2024-04-28,false
r_002282,t_0669,s_015102,2024-05-12,true
r_002283,t_0669,s_015103,2024-05-21,true
r_002284,t_0669,s_015107,2024-04-30,false
r_002285,t_0670,s_015120,2024-05-24,false
r_002286,t_0670,s_015124,2024-05-29,true
r_002287,t_0671,s_015131,2024-10-28,false
r_002288,t_0671,s_015134,2024-11-22,true
r_002289,t_0671,s_015136,2024-10-24,true
r_002290,t_0671,s_015144,2024-10-16,true
r_002291,t_0671,s_015146,2024-11-16,true
r_002292,t_0671,s_015150,2024-11-27,true
r_002293,t_0671,s_015154,2024-11-03,true
r_002294,t_0671,s_015155,2024-11-29,false
r_002295,t_0671,s_015157,2024-11-28,true
r_002296,t_0672,s_015172,2024-09-05,false
r_002297,t_0672,s_015174,2024-08-11,false
r_002298,t_0672,s_015182,2024-08-08,true
r_002299,t_0672,s_015186,2024-08-13,true
r_002300,t_0673,s_015193,2024-02-14,true
r_002301,t_0673,s_015195,2024-02-08,false
r_002302,t_0674,s_015207,2024-03-25,true
r_002303,t_0674,s_015208,2024-04-01,false
r_002304,t_0674,s_015218,2024-02-23,false
r_002305,t_0675,s_015233,2024-10-03,true
r_002306,t_0675,s_015241,2024-10-02,true
r_002307,t_0676,s_015251,2024-12-15,true
r_002308,t_0676,s_015253,2024-12-31,false
r_002309,t_0676,s_015278,2024-12-24,false
r_002310,t_0676,s_015280,2024-12-18,true
r_002311,t_0677,s_015296,2024-09-07,true
r_002312,t_0677,s_015311,2024-09-04,true
r_002313,t_0677,s_015312,2024-08-20,true
r_002314,t_0678,s_015327,2024-06-21,true
r_002315,t_0678,s_015330,2024-07-09,true
r_002316,t_0678,s_015343,2024-05-20,true
r_002317,t_0678,s_015348,2024-06-03,false
r_002318,t_0679,s_015352,2024-12-31,false
r_002319,t_0679,s_015356,2024-12-31,true
r_002320,t_0680,s_015372,2024-08-30,true
r_002321,t_0680,s_015373,2024-08-04,false
r_002322,t_0680,s_015379,2024-08-19,true
r_002323,t_0680,s_015383,2024-08-09,true
r_002324,t_0681,s_015399,2024-07-20,true
r_002325,t_0682,s_015407,2024-10-12,true
r_002326,t_0682,s_015413,2024-10-04,true
r_002327,t_0682,s_015415,2024-10-02,true
