session_id,therapist_id,session_date,channel,page_views
s_016130,t_0716,2024-11-19,organic,3
s_016131,t_0716,2024-11-08,organic,7
s_016132,t_0716,2024-11-21,organic,4
s_016133,t_0716,2024-11-30,organic,3
s_016134,t_0716,2024-11-02,organic,6
s_016135,t_0716,2024-12-25,organic,5
s_016136,t_0716,2024-11-16,organic,7
s_016137,t_0716,2024-12-26,organic,7
s_016138,t_0716,2024-11-21,organic,5
s_016139,t_0716,2024-12-04,organic,6
s_016140,t_0716,2024-12-19,organic,5
s_016141,t_0716,2024-11-15,organic,3
s_016142,t_0716,2024-11-07,organic,7
s_016143,t_0716,2024-12-10,organic,7
s_016144,t_0716,2024-12-20,organic,3
s_016145,t_0716,2024-11-16,organic,4
s_016146,t_0716,2024-11-23,organic,5
s_016147,t_0716,2024-11-19,organic,4
s_016148,t_0716,2024-12-03,organic,3
s_016149,t_0716,2024-11-20,organic,4
s_016150,t_0716,2024-11-28,organic,6
s_016151,t_0716,2024-12-18,organic,5
s_016152,t_0716,2024-11-08,organic,5
s_016153,t_0716,2024-11-21,organic,3
s_016154,t_0716,2024-11-30,organic,7
s_016155,t_0716,2024-12-25,organic,6
s_016156,t_0716,2024-12-05,organic,7
s_016157,t_0716,2024-12-10,organic,6
s_016158,t_0716,2024-12-04,organic,6
s_016159,t_0717,2024-08-03,organic,4
s_016160,t_0717,2024-06-23,organic,4
s_016161,t_0717,2024-08-06,organic,7
s_016162,t_0717,2024-08-20,organic,4
s_016163,t_0717,2024-07-01,organic,3
s_016164,t_0717,2024-07-06,organic,3
s_016165,t_0717,2024-08-18,organic,6
s_016166,t_0717,2024-06-23,organic,3
s_016167,t_0717,2024-07-30,organic,5
s_016168,t_0717,2024-07-26,organic,6
s_016169,t_0718,2024-12-31,paid_search,3
s_016170,t_0718,2024-12-31,paid_search,6
s_016171,t_0718,2024-12-31,paid_search,6
s_016172,t_0718,2024-12-31,paid_search,3
s_016173,t_0718,2024-12-31,paid_search,5
s_016174,t_0718,2024-12-31,paid_search,6
s_016175,t_0718,2024-12-31,paid_search,5
s_016176,t_0718,2024-12-31,paid_search,6
s_016177,t_0718,2024-12-31,paid_search,3
s_016178,t_0718,2024-12-31,paid_search,2
s_016179,t_0718,2024-12-31,paid_search,3
s_016180,t_0718,2024-12-31,paid_search,4
s_016181,t_0718,2024-12-31,paid_search,4
s_016182,t_0718,2024-12-31,paid_search,5
s_016183,t_0718,2024-12-31,paid_search,6
s_016184,t_0718,2024-12-31,paid_search,2
s_016185,t_0718,2024-12-31,paid_search,6
s_016186,t_0718,2024-12-31,paid_search,4
s_016187,t_0718,2024-12-31,paid_search,2
s_016188,t_0718,2024-12-31,paid_search,2
s_016189,t_0718,2024-12-31,paid_search,3
s_016190,t_0718,2024-12-31,paid_search,3
s_016191,t_0718,2024-12-31,paid_search,6
s_016192,t_0719,2024-05-03,paid_search,5
s_016193,t_0719,2024-05-03,paid_search,2
s_016194,t_0719,2024-05-23,paid_search,2
s_016195,t_0719,2024-06-16,paid_search,2
s_016196,t_0719,2024-05-14,paid_search,6
s_016197,t_0719,2024-06-03,paid_search,4
s_016198,t_0719,2024-05-24,paid_search,2
s_016199,t_0719,2024-05-12,paid_search,2
s_016200,t_0719,2024-05-12,paid_search,3
s_016201,t_0719,2024-06-18,paid_search,2
s_016202,t_0719,2024-05-08,paid_search,5
s_016203,t_0719,2024-05-26,paid_search,4
s_016204,t_0719,2024-05-26,paid_search,4
s_016205,t_0719,2024-05-07,paid_search,5
s_016206,t_0719,2024-05-20,paid_search,6
s_016207,t_0719,2024-06-03,paid_search,6
s_016208,t_0719,2024-05-11,paid_search,2
s_016209,t_0719,2024-05-06,paid_search,4
s_016210,t_0719,2024-05-28,paid_search,5
s_016211,t_0719,2024-05-11,paid_search,5
s_016212,t_0719,2024-05-23,paid_search,2
s_016213,t_0719,2024-06-21,paid_search,2
s_016214,t_0719,2024-05-25,paid_search,3
s_016215,t_0719,2024-05-28,paid_search,6
s_016216,t_0719,2024-05-31,paid_search,4
s_016217,t_0719,2024-05-20,paid_search,3
s_016218,t_0720,2024-06-26,organic,6
s_016219,t_0720,2024-06-15,organic,6
s_016220,t_0720,2024-07-16,organic,5
s_016221,t_0720,2024-06-30,organic,7
s_016222,t_0720,2024-08-10,organic,4
s_016223,t_0720,2024-06-24,organic,3
s_016224,t_0720,2024-07-18,organic,5
s_016225,t_0720,2024-07-14,organic,6
s_016226,t_0720,2024-06-21,organic,4
s_016227,t_0720,2024-07-26,organic,7
s_016228,t_0720,2024-06-25,organic,6
s_016229,t_0721,2024-06-26,social,2
s_016230,t_0721,2024-06-08,social,2
s_016231,t_0721,2024-07-01,social,2
s_016232,t_0721,2024-07-06,social,4
s_016233,t_0721,2024-06-02,social,5
s_016234,t_0721,2024-06-19,social,3
s_016235,t_0721,2024-05-26,social,3
s_016236,t_0721,2024-06-06,social,5
s_016237,t_0721,2024-05-16,social,4
s_016238,t_0721,2024-06-28,social,6
s_016239,t_0721,2024-06-02,social,6
s_016240,t_0721,2024-06-26,social,2
s_016241,t_0721,2024-06-20,social,5
s_016242,t_0721,2024-05-12,social,2
s_016243,t_0721,2024-06-04,social,2
s_016244,t_0721,2024-06-27,social,2
s_016245,t_0721,2024-06-17,social,5
s_016246,t_0721,2024-06-12,social,6
s_016247,t_0721,2024-07-05,social,5
s_016248,t_0721,2024-06-23,social,3
s_016249,t_0721,2024-05-13,social,6
s_016250,t_0721,2024-05-20,social,4
s_016251,t_0721,2024-05-16,social,6
s_016252,t_0721,2024-05-20,social,2
s_016253,t_0721,2024-05-19,social,6
s_016254,t_0721,2024-05-21,social,6
s_016255,t_0721,2024-06-27,social,4
s_016256,t_0722,2024-11-03,organic,4
s_016257,t_0722,2024-12-03,organic,4
s_016258,t_0722,2024-11-24,organic,6
s_016259,t_0722,2024-12-11,organic,3
s_016260,t_0722,2024-12-11,organic,5
s_016261,t_0722,2024-11-24,organic,4
s_016262,t_0722,2024-12-06,organic,6
s_016263,t_0722,2024-11-25,organic,5
s_016264,t_0722,2024-11-20,organic,4
s_016265,t_0722,2024-11-25,organic,3
s_016266,t_0722,2024-11-09,organic,7
s_016267,t_0722,2024-12-18,organic,5
s_016268,t_0722,2024-12-16,organic,5
s_016269,t_0722,2024-12-09,organic,3
s_016270,t_0723,2024-12-19,referral,4
s_016271,t_0723,2024-12-31,referral,7
s_016272,t_0723,2024-12-31,referral,6
s_016273,t_0723,2024-11-27,referral,5
s_016274,t_0723,2024-12-30,referral,4
s_016275,t_0723,2024-11-23,referral,6
s_016276,t_0723,2024-12-13,referral,6
s_016277,t_0723,2024-12-11,referral,3
s_016278,t_0723,2024-12-31,referral,5
s_016279,t_0723,2024-12-31,referral,4
s_016280,t_0723,2024-12-11,referral,7
s_016281,t_0723,2024-12-31,referral,6
s_016282,t_0724,2024-05-04,organic,6
s_016283,t_0724,2024-04-07,organic,6
s_016284,t_0724,2024-04-05,organic,5
s_016285,t_0724,2024-05-05,organic,3
s_016286,t_0724,2024-04-30,organic,7
s_016287,t_0724,2024-04-12,organic,3
s_016288,t_0724,2024-04-08,organic,5
s_016289,t_0724,2024-05-08,organic,7
s_016290,t_0724,2024-05-27,organic,6
s_016291,t_0724,2024-05-13,organic,6
s_016292,t_0724,2024-04-12,organic,6
s_016293,t_0724,2024-05-12,organic,6
s_016294,t_0724,2024-04-27,organic,4
s_016295,t_0724,2024-05-23,organic,5
s_016296,t_0724,2024-04-16,organic,4
s_016297,t_0724,2024-05-07,organic,5
s_016298,t_0724,2024-04-09,organic,5
s_016299,t_0725,2024-10-07,paid_search,5
s_016300,t_0725,2024-10-01,paid_search,5
s_016301,t_0725,2024-09-08,paid_search,6
s_016302,t_0725,2024-10-23,paid_search,5
s_016303,t_0725,2024-09-21,paid_search,5
s_016304,t_0725,2024-09-05,paid_search,4
s_016305,t_0725,2024-10-25,paid_search,5
s_016306,t_0725,2024-10-16,paid_search,4
s_016307,t_0725,2024-09-12,paid_search,6
s_016308,t_0725,2024-10-23,paid_search,2
s_016309,t_0725,2024-10-21,paid_search,3
s_016310,t_0725,2024-10-07,paid_search,6
s_016311,t_0725,2024-09-01,paid_search,3
s_016312,t_0725,2024-09-15,paid_search,6
s_016313,t_0725,2024-10-09,paid_search,2
s_016314,t_0725,2024-10-09,paid_search,4
s_016315,t_0725,2024-09-06,paid_search,4
s_016316,t_0725,2024-09-28,paid_search,6
s_016317,t_0725,2024-10-23,paid_search,5
s_016318,t_0726,2024-05-13,referral,3
s_016319,t_0726,2024-05-19,referral,3
s_016320,t_0726,2024-05-09,referral,5
s_016321,t_0726,2024-04-03,referral,7
s_016322,t_0726,2024-04-07,referral,6
s_016323,t_0726,2024-05-17,referral,5
s_016324,t_0726,2024-05-03,referral,4
s_016325,t_0726,2024-05-03,referral,6
s_016326,t_0726,2024-04-11,referral,5
s_016327,t_0726,2024-05-29,referral,4
s_016328,t_0726,2024-04-28,referral,6
s_016329,t_0727,2024-06-12,paid_search,3
s_016330,t_0727,2024-05-02,paid_search,4
s_016331,t_0727,2024-05-10,paid_search,6
s_016332,t_0727,2024-05-03,paid_search,2
s_016333,t_0727,2024-05-08,paid_search,5
s_016334,t_0727,2024-06-13,paid_search,6
s_016335,t_0727,2024-05-08,paid_search,2
s_016336,t_0727,2024-06-01,paid_search,2
s_016337,t_0727,2024-06-08,paid_search,4
s_016338,t_0727,2024-06-22,paid_search,2
s_016339,t_0727,2024-06-21,paid_search,2
s_016340,t_0727,2024-06-06,paid_search,4
s_016341,t_0727,2024-05-03,paid_search,5
s_016342,t_0727,2024-05-09,paid_search,2
s_016343,t_0727,2024-06-23,paid_search,2
s_016344,t_0727,2024-06-11,paid_search,5
s_016345,t_0727,2024-05-05,paid_search,3
s_016346,t_0727,2024-05-19,paid_search,4
s_016347,t_0727,2024-06-21,paid_search,2
s_016348,t_0727,2024-05-10,paid_search,5
s_016349,t_0727,2024-06-18,paid_search,4
s_016350,t_0727,2024-05-20,paid_search,6
s_016351,t_0727,2024-06-13,paid_search,2
s_016352,t_0727,2024-06-19,paid_search,2
s_016353,t_0727,2024-06-03,paid_search,2
s_016354,t_0727,2024-05-27,paid_search,4
s_016355,t_0727,2024-05-02,paid_search,6
s_016356,t_0727,2024-06-14,paid_search,3
s_016357,t_0727,2024-05-07,paid_search,4
s_016358,t_0727,2024-06-02,paid_search,6
s_016359,t_0727,2024-06-10,paid_search,4
s_016360,t_0727,2024-05-22,paid_search,4
s_016361,t_0728,2024-11-05,organic,7
s_016362,t_0728,2024-11-29,organic,4
s_016363,t_0728,2024-12-18,organic,5
s_016364,t_0728,2024-12-04,organic,6
s_016365,t_0728,2024-12-08,organic,6
s_016366,t_0728,2024-12-23,organic,6
s_016367,t_0728,2024-12-15,organic,6
s_016368,t_0728,2024-12-16,organic,3
s_016369,t_0728,2024-11-17,organic,4
s_016370,t_0728,2024-12-20,organic,7
s_016371,t_0728,2024-10-27,organic,4
s_016372,t_0728,2024-11-05,organic,6
s_016373,t_0728,2024-12-14,organic,4
s_016374,t_0728,2024-12-12,organic,5
s_016375,t_0728,2024-11-24,organic,4
s_016376,t_0729,2024-12-10,paid_search,2
s_016377,t_0729,2024-11-22,paid_search,3
s_016378,t_0729,2024-11-29,paid_search,6
s_016379,t_0729,2024-12-26,paid_search,2
s_016380,t_0729,2024-12-26,paid_search,2
s_016381,t_0729,2024-12-31,paid_search,2
s_016382,t_0729,2024-12-17,paid_search,4
s_016383,t_0729,2024-12-31,paid_search,5
s_016384,t_0729,2024-12-16,paid_search,2
s_016385,t_0729,2024-12-31,paid_search,4
s_016386,t_0729,2024-12-09,paid_search,3
s_016387,t_0729,2024-12-18,paid_search,6
s_016388,t_0729,2024-12-21,paid_search,3
s_016389,t_0729,2024-12-31,paid_search,4
s_016390,t_0729,2024-12-10,paid_search,4
s_016391,t_0729,2024-12-31,paid_search,2
s_016392,t_0729,2024-12-31,paid_search,4
s_016393,t_0729,2024-12-01,paid_search,3
s_016394,t_0729,2024-11-27,paid_search,5
s_016395,t_0729,2024-12-29,paid_search,5
s_016396,t_0729,2024-12-28,paid_search,3
s_016397,t_0729,2024-12-31,paid_search,2
s_016398,t_0730,2024-05-06,organic,6
s_016399,t_0730,2024-06-08,organic,5
s_016400,t_0730,2024-05-30,organic,5
s_016401,t_0730,2024-06-08,organic,7
s_016402,t_0730,2024-04-23,organic,7
s_016403,t_0730,2024-04-21,organic,5
s_016404,t_0730,2024-04-23,organic,7
s_016405,t_0730,2024-05-04,organic,7
s_016406,t_0730,2024-04-10,organic,5
s_016407,t_0730,2024-04-29,organic,4
s_016408,t_0730,2024-05-26,organic,7
s_016409,t_0730,2024-06-03,organic,4
s_016410,t_0730,2024-05-29,organic,5
s_016411,t_0730,2024-04-20,organic,7
s_016412,t_0730,2024-05-09,organic,7
s_016413,t_0730,2024-05-23,organic,4
s_016414,t_0730,2024-04-30,organic,6
s_016415,t_0730,2024-04-21,organic,4
s_016416,t_0730,2024-05-31,organic,7
s_016417,t_0730,2024-04-15,organic,4
s_016418,t_0730,2024-04-24,organic,3
s_016419,t_0730,2024-06-07,organic,6
s_016420,t_0730,2024-04-23,organic,5
s_016421,t_0730,2024-04-30,organic,4
s_016422,t_0730,2024-05-19,organic,4
s_016423,t_0730,2024-04-12,organic,4
s_016424,t_0730,2024-04-23,organic,6
s_016425,t_0730,2024-04-28,organic,3
s_016426,t_0730,2024-06-02,organic,4
s_016427,t_0730,2024-04-18,organic,5
s_016428,t_0730,2024-05-27,organic,6
s_016429,t_0730,2024-06-07,organic,5
s_016430,t_0730,2024-04-10,organic,7
s_016431,t_0731,2024-08-22,organic,4
s_016432,t_0731,2024-09-13,organic,6
s_016433,t_0731,2024-08-09,organic,3
s_016434,t_0731,2024-08-14,organic,4
s_016435,t_0731,2024-08-21,organic,3
s_016436,t_0731,2024-08-19,organic,3
s_016437,t_0731,2024-08-24,organic,3
s_016438,t_0731,2024-08-07,organic,4
s_016439,t_0731,2024-09-20,organic,4
s_016440,t_0731,2024-08-19,organic,3
s_016441,t_0731,2024-09-20,organic,3
s_016442,t_0731,2024-08-30,organic,3
s_016443,t_0731,2024-08-22,organic,5
s_016444,t_0731,2024-08-19,organic,7
s_016445,t_0731,2024-09-22,organic,6
s_016446,t_0731,2024-08-02,organic,7
s_016447,t_0731,2024-08-16,organic,3
s_016448,t_0731,2024-08-16,organic,4
s_016449,t_0731,2024-08-08,organic,5
s_016450,t_0731,2024-09-28,organic,5
s_016451,t_0731,2024-08-24,organic,5
s_016452,t_0731,2024-08-03,organic,3
s_016453,t_0731,2024-09-05,organic,7
s_016454,t_0731,2024-08-09,organic,5
s_016455,t_0731,2024-09-20,organic,5
s_016456,t_0731,2024-09-22,organic,3
s_016457,t_0731,2024-08-07,organic,5
s_016458,t_0732,2024-07-26,social,2
s_016459,t_0732,2024-08-23,social,5
s_016460,t_0732,2024-08-12,social,6
s_016461,t_0732,2024-06-28,social,6
s_016462,t_0732,2024-06-29,social,3
s_016463,t_0732,2024-08-15,social,4
s_016464,t_0732,2024-08-20,social,2
s_016465,t_0732,2024-07-16,social,3
s_016466,t_0732,2024-08-09,social,4
s_016467,t_0732,2024-08-02,social,4
s_016468,t_0732,2024-08-22,social,2
s_016469,t_0732,2024-08-02,social,5
s_016470,t_0732,2024-07-01,social,4
s_016471,t_0732,2024-08-07,social,5
s_016472,t_0732,2024-08-17,social,4
s_016473,t_0732,2024-07-16,social,5
s_016474,t_0732,2024-08-23,social,2
s_016475,t_0733,2024-04-29,paid_search,3
s_016476,t_0733,2024-04-13,paid_search,6
s_016477,t_0733,2024-05-12,paid_search,3
s_016478,t_0733,2024-04-19,paid_search,5
s_016479,t_0733,2024-04-17,paid_search,2
s_016480,t_0733,2024-05-25,paid_search,5
s_016481,t_0733,2024-04-09,paid_search,5
s_016482,t_0733,2024-04-10,paid_search,2
s_016483,t_0733,2024-05-14,paid_search,6
s_016484,t_0733,2024-05-14,paid_search,4
s_016485,t_0733,2024-05-29,paid_search,5
s_016486,t_0733,2024-04-17,paid_search,4
s_016487,t_0733,2024-04-10,paid_search,2
s_016488,t_0733,2024-05-27,paid_search,2
s_016489,t_0733,2024-05-01,paid_search,5
s_016490,t_0733,2024-06-01,paid_search,2
s_016491,t_0733,2024-04-22,paid_search,2
s_016492,t_0733,2024-04-20,paid_search,3
s_016493,t_0733,2024-04-05,paid_search,4
s_016494,t_0733,2024-05-10,paid_search,6
s_016495,t_0733,2024-05-14,paid_search,5
s_016496,t_0733,2024-05-04,paid_search,4
s_016497,t_0734,2024-03-11,paid_search,5
s_016498,t_0734,2024-03-08,paid_search,5
s_016499,t_0734,2024-02-28,paid_search,2
s_016500,t_0734,2024-02-18,paid_search,3
s_016501,t_0734,2024-03-13,paid_search,3
s_016502,t_0734,2024-03-14,paid_search,5
s_016503,t_0734,2024-01-31,paid_search,6
s_016504,t_0734,2024-02-01,paid_search,6
s_016505,t_0734,2024-02-01,paid_search,2
s_016506,t_0734,2024-02-01,paid_search,2
s_016507,t_0734,2024-03-28,paid_search,4
s_016508,t_0734,2024-03-18,paid_search,5
s_016509,t_0734,2024-03-16,paid_search,2
s_016510,t_0734,2024-03-24,paid_search,2
s_016511,t_0734,2024-03-16,paid_search,3
s_016512,t_0734,2024-03-08,paid_search,3
s_016513,t_0734,2024-03-01,paid_search,6
s_016514,t_0734,2024-03-03,paid_search,6
s_016515,t_0734,2024-03-05,paid_search,2
s_016516,t_0734,2024-03-04,paid_search,6
s_016517,t_0734,2024-02-12,paid_search,2
s_016518,t_0734,2024-02-16,paid_search,5
s_016519,t_0734,2024-03-12,paid_search,2
s_016520,t_0734,2024-02-23,paid_search,3
s_016521,t_0734,2024-03-05,paid_search,6
s_016522,t_0734,2024-02-06,paid_search,5
s_016523,t_0734,2024-03-02,paid_search,5
s_016524,t_0734,2024-03-15,paid_search,6
s_016525,t_0734,2024-03-16,paid_search,4
s_016526,t_0734,2024-02-04,paid_search,6
s_016527,t_0734,2024-03-22,paid_search,4
s_016528,t_0735,2024-05-20,organic,7
s_016529,t_0735,2024-03-24,organic,5
s_016530,t_0735,2024-05-01,organic,3
s_016531,t_0735,2024-05-03,organic,7
s_016532,t_0735,2024-04-15,organic,5
s_016533,t_0735,2024-04-16,organic,7
s_016534,t_0735,2024-04-25,organic,4
s_016535,t_0735,2024-04-15,organic,6
s_016536,t_0735,2024-04-02,organic,7
s_016537,t_0735,2024-03-24,organic,3
s_016538,t_0735,2024-04-21,organic,4
s_016539,t_0735,2024-05-06,organic,6
s_016540,t_0735,2024-04-01,organic,3
s_016541,t_0735,2024-05-07,organic,7
s_016542,t_0735,2024-03-29,organic,5
s_016543,t_0735,2024-04-19,organic,4
s_016544,t_0735,2024-05-01,organic,4
s_016545,t_0735,2024-04-20,organic,4
s_016546,t_0735,2024-04-13,organic,6
s_016547,t_0735,2024-04-09,organic,3
s_016548,t_0735,2024-04-20,organic,7
s_016549,t_0735,2024-04-05,organic,3
s_016550,t_0735,2024-04-25,organic,4
s_016551,t_0736,2024-09-28,paid_search,5
s_016552,t_0736,2024-09-17,paid_search,5
s_016553,t_0736,2024-10-09,paid_search,6
s_016554,t_0736,2024-09-27,paid_search,6
s_016555,t_0736,2024-09-16,paid_search,6
s_016556,t_0736,2024-09-02,paid_search,2
s_016557,t_0736,2024-09-20,paid_search,4
s_016558,t_0736,2024-09-01,paid_search,4
s_016559,t_0736,2024-09-17,paid_search,6
s_016560,t_0736,2024-08-23,paid_search,5
s_016561,t_0736,2024-09-08,paid_search,2
s_016562,t_0737,2024-02-13,organic,6
s_016563,t_0737,2024-02-05,organic,7
s_016564,t_0737,2024-01-22,organic,6
s_016565,t_0737,2024-02-13,organic,7
s_016566,t_0737,2024-02-21,organic,6
s_016567,t_0737,2024-02-17,organic,5
s_016568,t_0737,2024-01-24,organic,7
s_016569,t_0737,2024-02-10,organic,6
s_016570,t_0737,2024-03-17,organic,3
s_016571,t_0737,2024-01-25,organic,6
s_016572,t_0737,2024-02-08,organic,5
s_016573,t_0737,2024-02-16,organic,3
s_016574,t_0737,2024-02-11,organic,7
s_016575,t_0737,2024-03-10,organic,5
s_016576,t_0737,2024-03-12,organic,6
s_016577,t_0737,2024-02-02,organic,5
s_016578,t_0737,2024-02-04,organic,3
s_016579,t_0737,2024-02-21,organic,3
s_016580,t_0738,2024-11-08,partner,6
s_016581,t_0738,2024-10-11,partner,7
s_016582,t_0738,2024-11-26,partner,4
s_016583,t_0738,2024-09-29,partner,3
s_016584,t_0738,2024-10-06,partner,5
s_016585,t_0738,2024-10-31,partner,5
s_016586,t_0738,2024-10-25,partner,5
s_016587,t_0738,2024-11-15,partner,4
s_016588,t_0738,2024-10-13,partner,6
s_016589,t_0738,2024-11-12,partner,6
s_016590,t_0738,2024-10-28,partner,4
s_016591,t_0738,2024-09-29,partner,4
s_016592,t_0738,2024-10-04,partner,6
s_016593,t_0738,2024-10-29,partner,7
s_016594,t_0738,2024-10-28,partner,3
s_016595,t_0738,2024-11-04,partner,4
s_016596,t_0738,2024-11-20,partner,6
s_016597,t_0738,2024-10-04,partner,5
s_016598,t_0738,2024-10-16,partner,7
s_016599,t_0738,2024-10-28,partner,4
s_016600,t_0738,2024-09-28,partner,3
s_016601,t_0738,2024-10-07,partner,5
s_016602,t_0738,2024-11-09,partner,3
s_016603,t_0738,2024-10-06,partner,5
s_016604,t_0738,2024-11-19,partner,5
s_016605,t_0738,2024-10-19,partner,5
s_016606,t_0738,2024-09-29,partner,3
s_016607,t_0738,2024-10-19,partner,5
s_016608,t_0738,2024-11-04,partner,3
s_016609,t_0738,2024-10-30,partner,3
s_016610,t_0739,2024-07-31,paid_search,6
s_016611,t_0739,2024-08-22,paid_search,6
s_016612,t_0739,2024-08-17,paid_search,3
s_016613,t_0739,2024-07-31,paid_search,5
s_016614,t_0739,2024-07-20,paid_search,5
s_016615,t_0739,2024-07-10,paid_search,6
s_016616,t_0739,2024-07-27,paid_search,5
s_016617,t_0739,2024-07-03,paid_search,4
s_016618,t_0739,2024-07-19,paid_search,2
s_016619,t_0739,2024-07-20,paid_search,3
s_016620,t_0739,2024-06-25,paid_search,3
s_016621,t_0739,2024-08-15,paid_search,4
s_016622,t_0739,2024-07-10,paid_search,6
s_016623,t_0739,2024-07-09,paid_search,2
s_016624,t_0739,2024-06-26,paid_search,2
s_016625,t_0739,2024-08-01,paid_search,2
s_016626,t_0739,2024-07-13,paid_search,3
s_016627,t_0739,2024-07-15,paid_search,3
s_016628,t_0739,2024-08-03,paid_search,4
s_016629,t_0739,2024-08-03,paid_search,3
s_016630,t_0739,2024-06-26,paid_search,5
s_016631,t_0739,2024-08-08,paid_search,4
s_016632,t_0739,2024-07-01,paid_search,5
s_016633,t_0739,2024-07-31,paid_search,6
s_016634,t_0739,2024-08-05,paid_search,5
s_016635,t_0739,2024-07-15,paid_search,4
s_016636,t_0739,2024-07-21,paid_search,5
s_016637,t_0739,2024-07-04,paid_search,6
s_016638,t_0739,2024-08-03,paid_search,5
s_016639,t_0739,2024-08-08,paid_search,3
s_016640,t_0739,2024-07-17,paid_search,2
s_016641,t_0740,2024-05-03,organic,6
s_016642,t_0740,2024-04-05,organic,4
s_016643,t_0740,2024-04-16,organic,4
s_016644,t_0740,2024-04-23,organic,5
s_016645,t_0740,2024-05-05,organic,6
s_016646,t_0740,2024-03-29,organic,3
s_016647,t_0740,2024-04-05,organic,4
s_016648,t_0740,2024-04-10,organic,3
s_016649,t_0740,2024-04-03,organic,4
s_016650,t_0740,2024-05-22,organic,5
s_016651,t_0740,2024-03-28,organic,5
s_016652,t_0740,2024-04-19,organic,6
s_016653,t_0740,2024-04-23,organic,3
s_016654,t_0740,2024-04-06,organic,5
s_016655,t_0740,2024-03-31,organic,5
s_016656,t_0740,2024-04-28,organic,7
s_016657,t_0740,2024-05-12,organic,3
s_016658,t_0740,2024-05-17,organic,5
s_016659,t_0740,2024-04-01,organic,7
s_016660,t_0740,2024-05-19,organic,4
s_016661,t_0740,2024-05-14,organic,7
s_016662,t_0740,2024-05-21,organic,3
s_016663,t_0740,2024-04-16,organic,3
s_016664,t_0740,2024-04-21,organic,6
s_016665,t_0740,2024-04-22,organic,3
s_016666,t_0740,2024-05-10,organic,7
s_016667,t_0741,2024-09-30,organic,4
s_016668,t_0741,2024-10-06,organic,7
s_016669,t_0741,2024-10-01,organic,6
s_016670,t_0741,2024-10-26,organic,7
s_016671,t_0741,2024-10-11,organic,5
s_016672,t_0741,2024-10-24,organic,7
s_016673,t_0741,2024-09-25,organic,7
s_016674,t_0741,2024-10-28,organic,6
s_016675,t_0741,2024-11-13,organic,4
s_016676,t_0741,2024-10-19,organic,3
s_016677,t_0741,2024-10-13,organic,4
s_016678,t_0741,2024-10-23,organic,6
s_016679,t_0741,2024-11-01,organic,5
s_016680,t_0741,2024-11-15,organic,7
s_016681,t_0741,2024-11-13,organic,5
s_016682,t_0741,2024-10-12,organic,5
s_016683,t_0741,2024-10-02,organic,3
s_016684,t_0741,2024-10-02,organic,4
s_016685,t_0741,2024-11-13,organic,5
s_016686,t_0741,2024-11-06,organic,7
s_016687,t_0741,2024-10-02,organic,5
s_016688,t_0741,2024-10-27,organic,7
s_016689,t_0741,2024-11-15,organic,6
s_016690,t_0741,2024-10-05,organic,3
s_016691,t_0741,2024-10-08,organic,6
s_016692,t_0741,2024-10-08,organic,6
s_016693,t_0741,2024-09-27,organic,5
s_016694,t_0741,2024-10-16,organic,3
s_016695,t_0741,2024-10-07,organic,3
s_016696,t_0741,2024-11-15,organic,3
s_016697,t_0741,2024-11-20,organic,7
s_016698,t_0741,2024-09-25,organic,4
s_016699,t_0741,2024-10-17,organic,6
s_016700,t_0741,2024-11-02,organic,7
s_016701,t_0741,2024-11-13,organic,3
s_016702,t_0742,2024-10-27,paid_search,2
s_016703,t_0742,2024-10-15,paid_search,3
s_016704,t_0742,2024-10-19,paid_search,6
s_016705,t_0742,2024-10-03,paid_search,2
s_016706,t_0742,2024-10-01,paid_search,2
s_016707,t_0742,2024-09-08,paid_search,4
s_016708,t_0742,2024-10-06,paid_search,2
s_016709,t_0742,2024-11-01,paid_search,6
s_016710,t_0742,2024-10-13,paid_search,2
s_016711,t_0742,2024-10-30,paid_search,2
s_016712,t_0742,2024-10-29,paid_search,6
s_016713,t_0742,2024-10-28,paid_search,6
s_016714,t_0742,2024-09-15,paid_search,4
s_016715,t_0742,2024-10-31,paid_search,5
s_016716,t_0742,2024-10-19,paid_search,6
s_016717,t_0742,2024-09-16,paid_search,4
s_016718,t_0742,2024-10-23,paid_search,5
s_016719,t_0742,2024-10-03,paid_search,6
s_016720,t_0743,2024-06-05,paid_search,3
s_016721,t_0743,2024-05-12,paid_search,2
s_016722,t_0743,2024-04-26,paid_search,3
s_016723,t_0743,2024-05-10,paid_search,2
s_016724,t_0743,2024-05-11,paid_search,2
s_016725,t_0743,2024-05-06,paid_search,2
s_016726,t_0743,2024-05-27,paid_search,2
s_016727,t_0743,2024-05-01,paid_search,6
s_016728,t_0743,2024-06-03,paid_search,2
s_016729,t_0743,2024-05-13,paid_search,2
s_016730,t_0743,2024-06-23,paid_search,4
s_016731,t_0743,2024-06-21,paid_search,2
s_016732,t_0743,2024-06-07,paid_search,3
s_016733,t_0743,2024-05-04,paid_search,4
s_016734,t_0743,2024-06-03,paid_search,2
s_016735,t_0743,2024-05-22,paid_search,6
s_016736,t_0743,2024-06-05,paid_search,2
s_016737,t_0743,2024-05-13,paid_search,4
s_016738,t_0743,2024-05-22,paid_search,2
s_016739,t_0743,2024-05-26,paid_search,4
s_016740,t_0743,2024-05-20,paid_search,2
s_016741,t_0743,2024-05-30,paid_search,4
s_016742,t_0743,2024-06-13,paid_search,2
